seat_id,seat,annee,partielle,full_name,party_id,person_id,remarque
roberval,Roberval,1981,0,"GAUTHIER, Michel",PQ,3377,
roberval,Roberval,1985,0,"GAUTHIER, Michel",PQ,3377,démissionne le 02-02-1988
roberval,Roberval,1988,1,"BLACKBURN, Gaston",PLQ,2109,
roberval,Roberval,1989,0,"BLACKBURN, Gaston",PLQ,2109,ne s'est pas représenté en 1994
roberval,Roberval,1994,0,"LAPRISE, Benoît",PQ,3987,
roberval,Roberval,1998,0,"LAPRISE, Benoît",PQ,3987,ne s'est pas représenté en 2003
roberval,Roberval,2003,0,"BLACKBURN, Karl",PLQ,5801,défait en 2007
roberval,Roberval,2007,0,"TROTTIER, Denis",PQ,1389,
roberval,Roberval,2008,0,"TROTTIER, Denis",PQ,1389,
roberval,Roberval,2012,0,"TROTTIER, Denis",PQ,1389,défait en 2014
roberval,Roberval,2014,0,"COUILLARD, Philippe",PLQ,5811,
roberval,Roberval,2018,0,"COUILLARD, Philippe",PLQ,5811,démissionne le 09-10-2018
roberval,Roberval,2018,1,"GUILLEMETTE, Nancy",CAQ,18247,
roberval,Roberval,2022,0,"GUILLEMETTE, Nancy",CAQ,18247,
rosemont,Rosemont,1973,0,"BELLEMARE, Gilles",PLQ,1987,défait en 1976
rosemont,Rosemont,1976,0,"PAQUETTE, Gilbert",PQ,4747,
rosemont,Rosemont,1981,0,"PAQUETTE, Gilbert",PQ,4747,ne s'est pas représenté en 1985
rosemont,Rosemont,1985,0,"RIVARD, Guy",PLQ,5101,
rosemont,Rosemont,1989,0,"RIVARD, Guy",PLQ,5101,ne s'est pas représenté en 1994
rosemont,Rosemont,1994,0,"DIONNE-MARSOLAIS, Rita",PQ,2915,
rosemont,Rosemont,1998,0,"DIONNE-MARSOLAIS, Rita",PQ,2915,
rosemont,Rosemont,2003,0,"DIONNE-MARSOLAIS, Rita",PQ,2915,
rosemont,Rosemont,2007,0,"DIONNE-MARSOLAIS, Rita",PQ,2915,ne s'est pas représentée en 2008
rosemont,Rosemont,2008,0,"BEAUDOIN, Louise",PQ,293,ne s'est pas représentée en 2012
rosemont,Rosemont,2012,0,"LISÉE, Jean-François",PQ,12169,
rosemont,Rosemont,2014,0,"LISÉE, Jean-François",PQ,12169,défait en 2018
rosemont,Rosemont,2018,0,"MARISSAL, Vincent",QS,17867,
rosemont,Rosemont,2022,0,"MARISSAL, Vincent",QS,17867,
rousseau,Rousseau,1981,0,"BLOUIN, René",PQ,2149,défait en 1985
rousseau,Rousseau,1985,0,"THÉRIEN, Robert",PLQ,5547,
rousseau,Rousseau,1989,0,"THÉRIEN, Robert",PLQ,5547,voir Bertrand
rousseau,Rousseau,1994,0,"BRIEN, Lévis",PQ,2283,ne s'est pas représenté en 1998
rousseau,Rousseau,1998,0,"LEGAULT, François",PQ,4131,
rousseau,Rousseau,2003,0,"LEGAULT, François",PQ,4131,
rousseau,Rousseau,2007,0,"LEGAULT, François",PQ,4131,
rousseau,Rousseau,2008,0,"LEGAULT, François",PQ,4131,démissionne le 25-06-2009. Voir L'Assomption
rousseau,Rousseau,2009,1,"MARCEAU, Nicolas",PQ,7289,
rousseau,Rousseau,2012,0,"MARCEAU, Nicolas",PQ,7289,
rousseau,Rousseau,2014,0,"MARCEAU, Nicolas",PQ,7289,défait en 2018
rousseau,Rousseau,2018,0,"THOUIN, Louis-Charles",CAQ,18073,
rousseau,Rousseau,2022,0,"THOUIN, Louis-Charles",CAQ,18073,
rouville,Rouville,1867,0,"ROBERT, Victor",PLQ,5119,
rouville,Rouville,1871,0,"ROBERT, Victor",PLQ,5119,
rouville,Rouville,1875,0,"ROBERT, Victor",PLQ,5119,défait en 1878
rouville,Rouville,1878,0,"BERTRAND, Solime",PC,2065,élection annulée le 21-05-1879
rouville,Rouville,1879,1,"BOUTHILLIER, Flavien-Guillaume",PLQ,2251,défait en 1881
rouville,Rouville,1881,0,"POULIN, Étienne",PC,4941,défait en 1886
rouville,Rouville,1886,0,"LAREAU, Edmond",PLQ,3991,décédé le 21-04-1890
rouville,Rouville,1890,0,"GIRARD, Alfred",PLQ,3435,
rouville,Rouville,1892,0,"GIRARD, Alfred",PLQ,3435,défait en 1897
rouville,Rouville,1897,0,"DUFRESNE, Alexandre-Napoléon",PC,3001,défait en 1900
rouville,Rouville,1900,0,"GIRARD, Alfred",PLQ,3435,
rouville,Rouville,1904,0,"GIRARD, Alfred",PLQ,3435,
rouville,Rouville,1908,0,"GIRARD, Alfred",PLQ,3435,nommé fonctionnaire le 05-10-1908
rouville,Rouville,1908,1,"ROBERT, Joseph-Edmond",PLQ,5115,
rouville,Rouville,1912,0,"ROBERT, Joseph-Edmond",PLQ,5115,
rouville,Rouville,1916,0,"ROBERT, Joseph-Edmond",PLQ,5115,
rouville,Rouville,1919,0,"ROBERT, Joseph-Edmond",PLQ,5115,nommé fonctionnaire le 20-05-1922
rouville,Rouville,1923,0,"BERNARD, Cyrille-Améric",PLQ,2025,
rouville,Rouville,1927,0,"BERNARD, Cyrille-Améric",PLQ,2025,défait en 1931
rouville,Rouville,1931,0,"BARRÉ, Laurent",PC,1851,
rouville,Rouville,1935,0,"BARRÉ, Laurent",PC,1851,
rouville,Rouville,1936,0,"BARRÉ, Laurent",UN,1851,défait en 1939
rouville,Rouville,1939,0,"PANET, Henri-Pascal",PLQ,4709,décédé le 07-12-1942
rouville,Rouville,1944,0,"BARRÉ, Laurent",UN,1851,
rouville,Rouville,1948,0,"BARRÉ, Laurent",UN,1851,
rouville,Rouville,1952,0,"BARRÉ, Laurent",UN,1851,
rouville,Rouville,1956,0,"BARRÉ, Laurent",UN,1851,
rouville,Rouville,1960,0,"BARRÉ, Laurent",UN,1851,démissionne le 19-09-1960
rouville,Rouville,1960,1,"BOULAIS, François",PLQ,2221,
rouville,Rouville,1962,0,"BOULAIS, François",PLQ,2221,défait en 1966
rouville,Rouville,1966,0,"HAMEL, Paul-Yvon",UN,3581,défait en 1970
rouville,Rouville,1970,0,"OSTIGUY, Marcel",PLQ,4673,voir Verchères
rouynnoranda,Rouyn-Noranda,1944,0,"CÔTÉ, David",Cooperative Commonwealth Federation,2665,ne s'est pas représenté en 1948
rouynnoranda,Rouyn-Noranda,1948,0,"DALLAIRE, Guy",UN,2743,
rouynnoranda,Rouyn-Noranda,1952,0,"DALLAIRE, Guy",UN,2743,défait en 1956
rouynnoranda,Rouyn-Noranda,1956,0,"TURPIN, Edgar",PLQ,5663,
rouynnoranda,Rouyn-Noranda,1960,0,"TURPIN, Edgar",PLQ,5663,
rouynnoranda,Rouyn-Noranda,1962,0,"TURPIN, Edgar",PLQ,5663,défait en 1966
rouynnoranda,Rouyn-Noranda,1966,0,"FLAMAND, Antonio",UN,3167,ne s'est pas représenté en 1970
rouynnoranda,Rouyn-Noranda,1970,0,"SAMSON, Camil",RC,5279,
rouynnoranda,Rouyn-Noranda,1973,0,"SAMSON, Camil",Parti créditiste,5279,
rouynnoranda,Rouyn-Noranda,1976,0,"SAMSON, Camil",RC,5279,défait en 1981
rouynnoranda,Rouyn-Noranda,1981,0,"BARIL, Gilles (PQ)",PQ,,défait en 1985
rouynnoranda,Rouyn-Noranda,1985,0,"BARIL, Gilles (L)",PLQ,,défait en 1989
rouynnoranda,Rouyn-Noranda,1989,0,"TRUDEL, Rémy",PQ,5635,
rouynnoranda,Rouyn-Noranda,1994,0,"TRUDEL, Rémy",PQ,5635,
rouynnoranda,Rouyn-Noranda,1998,0,"TRUDEL, Rémy",PQ,5635,défait en 2003
rouynnoranda,Rouyn-Noranda,2003,0,"BERNARD, Daniel",PLQ,13,défait en 2007
rouynnoranda,Rouyn-Noranda,2007,0,"MORASSE, Johanne",PQ,5897,défaite en 2008
rouynnoranda,Rouyn-Noranda,2008,0,"BERNARD, Daniel",PLQ,13,ne s'est pas représenté en 2012
rouynnoranda,Rouyn-Noranda,2012,0,"CHAPADEAU, Gilles",PQ,12177,défait en 2014
rouynnoranda,Rouyn-Noranda,2014,0,"BLANCHETTE, Luc",PLQ,15413,défait en 2018
rouynnoranda,Rouyn-Noranda,2018,0,"LESSARD-THERRIEN, Émilise",QS,17871,
rouynnoranda,Rouyn-Noranda,2022,0,"BERNARD, Daniel",CAQ,13,
saguenay,Saguenay,1948,0,"OUELLET, Pierre",UN,4681,
saguenay,Saguenay,1952,0,"OUELLET, Pierre",UN,4681,
saguenay,Saguenay,1956,0,"OUELLET, Pierre",UN,4681,ne s'est pas représenté en 1960
saguenay,Saguenay,1960,0,"BÉLANGER, Lucien",PLQ,1971,ne s'est pas représenté en 1962
saguenay,Saguenay,1962,0,"THIBAULT, Rodrigue",PLQ,5557,décédé le 14-12-1963
saguenay,Saguenay,1964,1,"MALTAIS, Pierre-Willie",PLQ,4313,
saguenay,Saguenay,1966,0,"MALTAIS, Pierre-Willie",PLQ,4313,défait en 1970
saguenay,Saguenay,1970,0,"LESSARD, Lucien",PQ,4193,
saguenay,Saguenay,1973,0,"LESSARD, Lucien",PQ,4193,
saguenay,Saguenay,1976,0,"LESSARD, Lucien",PQ,4193,
saguenay,Saguenay,1981,0,"LESSARD, Lucien",PQ,4193,démissionne le 09-11-1982
saguenay,Saguenay,1983,1,"MALTAIS, Ghislain",PLQ,4311,
saguenay,Saguenay,1985,0,"MALTAIS, Ghislain",PLQ,4311,
saguenay,Saguenay,1989,0,"MALTAIS, Ghislain",PLQ,4311,ne s'est pas représenté en 1994
saguenay,Saguenay,1994,0,"GAGNON, Gabriel-Yvan",PQ,3317,
saguenay,Saguenay,1998,0,"GAGNON, Gabriel-Yvan",PQ,3317,démissionne le 16-09-2001
saguenay,Saguenay,2002,1,"CORRIVEAU, François",ADQ,5787,défait en 2003
sainteanne,Sainte-Anne,1966,0,"HANLEY, Frank",IND,3593,défait en 1970
sainteanne,Sainte-Anne,1970,0,"SPRINGATE, George",PLQ,5405,
sainteanne,Sainte-Anne,1973,0,"SPRINGATE, George",PLQ,5405,voir Westmount
sainteanne,Sainte-Anne,1976,0,"LACOSTE, Jean-Marc",PQ,3853,défait en 1981
sainteanne,Sainte-Anne,1981,0,"POLAK, Maximilien",PLQ,4929,
sainteanne,Sainte-Anne,1985,0,"POLAK, Maximilien",PLQ,4929,ne s'est pas représenté en 1989
sainteanne,Sainte-Anne,1989,0,"CHERRY, Normand",PLQ,2553,voir Saint-Laurent
saintemarie,Sainte-Marie,1966,0,"CHARBONNEAU, Edgar",UN,2511,démissionne le 19-08-1969
saintemarie,Sainte-Marie,1969,1,"CROTEAU, Jean-Jacques",UN,2721,défait en 1970
saintemarie,Sainte-Marie,1970,0,"TREMBLAY, Charles-Henri",PQ,5593,défait en 1973
saintemarie,Sainte-Marie,1973,0,"MALÉPART, Jean-Claude",PLQ,4299,défait en 1976
saintemarie,Sainte-Marie,1976,0,"BISAILLON, Guy",PQ,2089,
saintemarie,Sainte-Marie,1981,0,"BISAILLON, Guy",PQ,2089,ne s'est pas représenté en 1985
saintemarie,Sainte-Marie,1985,0,"LAPORTE, Michel",PLQ,3981,défait en 1989. Voir Sainte-Marie __ Saint-Jacques
saintemarie,Sainte-Marie,1989,0,"BOULERICE, André",PQ,2223,
saintemarie,Sainte-Marie,1994,0,"BOULERICE, André",PQ,2223,
saintemarie,Sainte-Marie,1998,0,"BOULERICE, André",PQ,2223,
saintemarie,Sainte-Marie,2003,0,"BOULERICE, André",PQ,2223,démissionne le 14-09-2005
saintemarie,Sainte-Marie,2006,1,"LEMAY, Martin",PQ,47,
saintemarie,Sainte-Marie,2007,0,"LEMAY, Martin",PQ,47,
saintemarie,Sainte-Marie,2008,0,"LEMAY, Martin",PQ,47,ne s'est pas représenté en 2012
saintemarie,Sainte-Marie,2012,0,"BRETON, Daniel",PQ,12225,défait en 2014
saintemarie,Sainte-Marie,2014,0,"MASSÉ, Manon",QS,15421,
saintemarie,Sainte-Marie,2018,0,"MASSÉ, Manon",QS,15421,
saintemarie,Sainte-Marie,2022,0,"MASSÉ, Manon",QS,15421,
sainterose,Sainte-Rose,2012,0,"PROULX, Suzanne",PQ,12235,défaite en 2014
sainterose,Sainte-Rose,2014,0,"HABEL, Jean",PLQ,15425,défait en 2018
sainterose,Sainte-Rose,2018,0,"SKEETE, Christopher",CAQ,17873,
sainterose,Sainte-Rose,2022,0,"SKEETE, Christopher",CAQ,17873,
saintfrancois,Saint-François,1973,0,"DÉZIEL, Gérard",PLQ,2895,défait en 1976
saintfrancois,Saint-François,1976,0,"RANCOURT, Réal",PQ,5029,
saintfrancois,Saint-François,1981,0,"RANCOURT, Réal",PQ,5029,défait en 1985
saintfrancois,Saint-François,1985,0,"GAGNON-TREMBLAY, Monique",PLQ,725,
saintfrancois,Saint-François,1989,0,"GAGNON-TREMBLAY, Monique",PLQ,725,
saintfrancois,Saint-François,1994,0,"GAGNON-TREMBLAY, Monique",PLQ,725,
saintfrancois,Saint-François,1998,0,"GAGNON-TREMBLAY, Monique",PLQ,725,
saintfrancois,Saint-François,2003,0,"GAGNON-TREMBLAY, Monique",PLQ,725,
saintfrancois,Saint-François,2007,0,"GAGNON-TREMBLAY, Monique",PLQ,725,
saintfrancois,Saint-François,2008,0,"GAGNON-TREMBLAY, Monique",PLQ,725,ne s'est pas représentée en 2012
saintfrancois,Saint-François,2012,0,"HÉBERT, Réjean",PQ,12267,défait en 2014
saintfrancois,Saint-François,2014,0,"HARDY, Guy",PLQ,15415,ne s'est pas représenté en 2018
saintfrancois,Saint-François,2018,0,"HÉBERT, Geneviève",CAQ,17877,
saintfrancois,Saint-François,2022,0,"HÉBERT, Geneviève",CAQ,17877,
sainthenri,Saint-Henri,1966,0,"MARTELLANI, Camille (Carmine)",UN,,défait en 1970
sainthenri,Saint-Henri,1970,0,"SHANKS, Gérard",PLQ,5345,
sainthenri,Saint-Henri,1973,0,"SHANKS, Gérard",PLQ,5345,ne s'est pas représenté en 1976
sainthenri,Saint-Henri,1976,0,"COUTURE, Jacques",PQ,2703,démissionne le 30-01-1981
sainthenri,Saint-Henri,1981,0,"HAINS, Roma",PLQ,3569,
sainthenri,Saint-Henri,1985,0,"HAINS, Roma",PLQ,3569,ne s'est pas représenté en 1989
sainthenri,Saint-Henri,1989,0,"LOISELLE, Nicole",PLQ,4239,Voir Saint-Henri __ Sainte-Anne
sainthenri,Saint-Henri,1994,0,"LOISELLE, Nicole",PLQ,4239,
sainthenri,Saint-Henri,1998,0,"LOISELLE, Nicole",PLQ,4239,
sainthenri,Saint-Henri,2003,0,"LOISELLE, Nicole",PLQ,4239,ne s'est pas représentée en 2007
sainthenri,Saint-Henri,2007,0,"BLAIS, Marguerite",PLQ,1263,
sainthenri,Saint-Henri,2008,0,"BLAIS, Marguerite",PLQ,1263,
sainthenri,Saint-Henri,2012,0,"BLAIS, Marguerite",PLQ,1263,
sainthenri,Saint-Henri,2014,0,"BLAIS, Marguerite",PLQ,1263,démissionne le 15-09-2015. Voir Prévost
sainthenri,Saint-Henri,2015,1,"ANGLADE, Dominique",PLQ,16499,
sainthenri,Saint-Henri,2018,0,"ANGLADE, Dominique",PLQ,16499,
sainthenri,Saint-Henri,2022,0,"ANGLADE, Dominique",PLQ,16499,
sainthenri,Saint-Henri,2023,1,"CLICHE-RIVARD, Guillaume",QS,19593,
sainthyacinthe,Saint-Hyacinthe,1867,0,"BACHAND, Pierre",PLQ,1801,
sainthyacinthe,Saint-Hyacinthe,1871,0,"BACHAND, Pierre",PLQ,1801,
sainthyacinthe,Saint-Hyacinthe,1875,0,"BACHAND, Pierre",PLQ,1801,
sainthyacinthe,Saint-Hyacinthe,1878,0,"BACHAND, Pierre",PLQ,1801,décédé le 03-11-1878
sainthyacinthe,Saint-Hyacinthe,1879,1,"MERCIER, Honoré (père)",PLQ,,
sainthyacinthe,Saint-Hyacinthe,1881,0,"MERCIER, Honoré (père)",PLQ,,
sainthyacinthe,Saint-Hyacinthe,1886,0,"MERCIER, Honoré (père)",PLQ,,nommé ministre le 29-01-1887
sainthyacinthe,Saint-Hyacinthe,1887,1,"MERCIER, Honoré (père)",PLQ,,voir Bonaventure
sainthyacinthe,Saint-Hyacinthe,1890,0,"DESMARAIS, Odilon",PLQ,2877,défait en 1892
sainthyacinthe,Saint-Hyacinthe,1892,0,"CARTIER, Antoine-Paul",PC,2443,défait en 1897
sainthyacinthe,Saint-Hyacinthe,1897,0,"DESSAULLES, Georges-Casimir",PLQ,2889,ne s'est pas représenté en 1900
sainthyacinthe,Saint-Hyacinthe,1900,0,"MORIN, Joseph (Saint-Hyacinthe)",PLQ,,
sainthyacinthe,Saint-Hyacinthe,1904,0,"MORIN, Joseph (Saint-Hyacinthe)",PLQ,,défait en 1908
sainthyacinthe,Saint-Hyacinthe,1908,0,"BOURASSA, Henri",Ligue nationaliste,2229,ne s'est pas représenté en 1912
sainthyacinthe,Saint-Hyacinthe,1912,0,"BOUCHARD, Télesphore-Damien",PLQ,2193,
sainthyacinthe,Saint-Hyacinthe,1916,0,"BOUCHARD, Télesphore-Damien",PLQ,2193,défait en 1919
sainthyacinthe,Saint-Hyacinthe,1919,0,"BOISSEAU, Armand",PLQ,2159,démissionne le 08-02-1922
sainthyacinthe,Saint-Hyacinthe,1923,0,"BOUCHARD, Télesphore-Damien",PLQ,2193,
sainthyacinthe,Saint-Hyacinthe,1927,0,"BOUCHARD, Télesphore-Damien",PLQ,2193,
sainthyacinthe,Saint-Hyacinthe,1931,0,"BOUCHARD, Télesphore-Damien",PLQ,2193,
sainthyacinthe,Saint-Hyacinthe,1935,0,"BOUCHARD, Télesphore-Damien",PLQ,2193,
sainthyacinthe,Saint-Hyacinthe,1936,0,"BOUCHARD, Télesphore-Damien",PLQ,2193,
sainthyacinthe,Saint-Hyacinthe,1939,0,"BOUCHARD, Télesphore-Damien",PLQ,2193,démissionne le 06-03-1944
sainthyacinthe,Saint-Hyacinthe,1944,0,"CHARTIER, Ernest-Joseph",UN,2527,
sainthyacinthe,Saint-Hyacinthe,1948,0,"CHARTIER, Ernest-Joseph",UN,2527,
sainthyacinthe,Saint-Hyacinthe,1952,0,"CHARTIER, Ernest-Joseph",UN,2527,décédé le 22-09-1954
sainthyacinthe,Saint-Hyacinthe,1955,1,"BOUSQUET, Jacques",UN,2247,défait en 1956
sainthyacinthe,Saint-Hyacinthe,1956,0,"SAINT-PIERRE, René",PLQ,5273,
sainthyacinthe,Saint-Hyacinthe,1960,0,"SAINT-PIERRE, René",PLQ,5273,
sainthyacinthe,Saint-Hyacinthe,1962,0,"SAINT-PIERRE, René",PLQ,5273,défait en 1966
sainthyacinthe,Saint-Hyacinthe,1966,0,"BOUSQUET, Denis",UN,2245,défait en 1970
sainthyacinthe,Saint-Hyacinthe,1970,0,"CORNELLIER, Fernand",PLQ,2651,
sainthyacinthe,Saint-Hyacinthe,1973,0,"CORNELLIER, Fernand",PLQ,2651,défait en 1976
sainthyacinthe,Saint-Hyacinthe,1976,0,"CORDEAU, Fabien",UN,2645,défait en 1981
sainthyacinthe,Saint-Hyacinthe,1981,0,"DUPRÉ, Maurice",PQ,3067,défait en 1985
sainthyacinthe,Saint-Hyacinthe,1985,0,"MESSIER, Charles",PLQ,4481,
sainthyacinthe,Saint-Hyacinthe,1989,0,"MESSIER, Charles",PLQ,4481,ne s'est pas représenté en 1994
sainthyacinthe,Saint-Hyacinthe,1994,0,"DION, Léandre",PQ,2901,
sainthyacinthe,Saint-Hyacinthe,1998,0,"DION, Léandre",PQ,2901,
sainthyacinthe,Saint-Hyacinthe,2003,0,"DION, Léandre",PQ,2901,défait en 2007
sainthyacinthe,Saint-Hyacinthe,2007,0,"L'ÉCUYER, Claude",ADQ,5885,défait en 2008
sainthyacinthe,Saint-Hyacinthe,2008,0,"PELLETIER, Émilien",PQ,441,
sainthyacinthe,Saint-Hyacinthe,2012,0,"PELLETIER, Émilien",PQ,441,défait en 2014
sainthyacinthe,Saint-Hyacinthe,2014,0,"SOUCY, Chantal",CAQ,15417,
sainthyacinthe,Saint-Hyacinthe,2018,0,"SOUCY, Chantal",CAQ,15417,
sainthyacinthe,Saint-Hyacinthe,2022,0,"SOUCY, Chantal",CAQ,15417,
saintjacques,Saint-Jacques,1966,0,"DOZOIS, Paul",UN,2943,démissionne le 18-07-1969
saintjacques,Saint-Jacques,1969,1,"COURNOYER, Jean",UN,2695,défait en 1970
saintjacques,Saint-Jacques,1970,0,"CHARRON, Claude",PQ,2525,
saintjacques,Saint-Jacques,1973,0,"CHARRON, Claude",PQ,2525,
saintjacques,Saint-Jacques,1976,0,"CHARRON, Claude",PQ,2525,
saintjacques,Saint-Jacques,1981,0,"CHARRON, Claude",PQ,2525,démissionne le 09-11-1982
saintjacques,Saint-Jacques,1983,1,"CHAMPAGNE, Serge",PLQ,2499,décédé le 23-04-1984
saintjacques,Saint-Jacques,1984,1,"VIAU, Jean-François",PLQ,5705,défait en 1985
saintjacques,Saint-Jacques,1985,0,"BOULERICE, André",PQ,2223,voir Sainte-Marie __ Saint-Jacques
saintjean,Saint-Jean,1867,0,"MARCHAND, Félix-Gabriel",PLQ,4317,
saintjean,Saint-Jean,1871,0,"MARCHAND, Félix-Gabriel",PLQ,4317,
saintjean,Saint-Jean,1875,0,"MARCHAND, Félix-Gabriel",PLQ,4317,
saintjean,Saint-Jean,1878,0,"MARCHAND, Félix-Gabriel",PLQ,4317,
saintjean,Saint-Jean,1881,0,"MARCHAND, Félix-Gabriel",PLQ,4317,
saintjean,Saint-Jean,1886,0,"MARCHAND, Félix-Gabriel",PLQ,4317,
saintjean,Saint-Jean,1890,0,"MARCHAND, Félix-Gabriel",PLQ,4317,
saintjean,Saint-Jean,1892,0,"MARCHAND, Félix-Gabriel",PLQ,4317,
saintjean,Saint-Jean,1897,0,"MARCHAND, Félix-Gabriel",PLQ,4317,nommé premier ministre le 24-05-1897
saintjean,Saint-Jean,1897,1,"MARCHAND, Félix-Gabriel",PLQ,4317,décédé le 25-09-1900
saintjean,Saint-Jean,1900,0,"ROY, Philippe-Honoré",PLQ,5219,
saintjean,Saint-Jean,1904,0,"ROY, Philippe-Honoré",PLQ,5219,ne s'est pas représenté en 1908
saintjean,Saint-Jean,1908,0,"MARCHAND, Gabriel (petit-fils)",PLQ,,décédé le 16-09-1910
saintjean,Saint-Jean,1910,1,"ROBERT, Marcellin",PLQ,5117,ne s'est pas représenté en 1912
saintjean,Saint-Jean,1912,0,"GOUIN, Lomer",PLQ,3491,démissionne le 14-11-1912. Voir Portneuf
saintjean,Saint-Jean,1913,1,"ROBERT, Marcellin",PLQ,5117,
saintjean,Saint-Jean,1916,0,"ROBERT, Marcellin",PLQ,5117,ne s'est pas représenté en 1919
saintjean,Saint-Jean,1919,0,"BOUTHILLIER, Alexis",PLQ,2249,
saintjean,Saint-Jean,1923,0,"BOUTHILLIER, Alexis",PLQ,2249,
saintjean,Saint-Jean,1927,0,"BOUTHILLIER, Alexis",PLQ,2249,
saintjean,Saint-Jean,1931,0,"BOUTHILLIER, Alexis",PLQ,2249,
saintjean,Saint-Jean,1935,0,"BOUTHILLIER, Alexis",PLQ,2249,
saintjean,Saint-Jean,1936,0,"BOUTHILLIER, Alexis",PLQ,2249,voir Saint-Jean __ Napierville
saintjean,Saint-Jean,1939,0,"BOUTHILLIER, Alexis",PLQ,2249,décédé le 04-12-1940
saintjean,Saint-Jean,1941,1,"BEAULIEU, J.-Paul",UN,1903,voir Saint-Jean
saintjean,Saint-Jean,1944,0,"BEAULIEU, J.-Paul",UN,1903,
saintjean,Saint-Jean,1948,0,"BEAULIEU, J.-Paul",UN,1903,
saintjean,Saint-Jean,1952,0,"BEAULIEU, J.-Paul",UN,1903,
saintjean,Saint-Jean,1956,0,"BEAULIEU, J.-Paul",UN,1903,défait en 1960
saintjean,Saint-Jean,1960,0,"OUIMET, Philodor",PLQ,4691,
saintjean,Saint-Jean,1962,0,"OUIMET, Philodor",PLQ,4691,défait en 1966
saintjean,Saint-Jean,1966,0,"PROULX, Jérôme",UN,5003,défait en 1970
saintjean,Saint-Jean,1970,0,"VEILLEUX, Jacques",PLQ,5693,
saintjean,Saint-Jean,1973,0,"VEILLEUX, Jacques",PLQ,5693,défait en 1976
saintjean,Saint-Jean,1976,0,"PROULX, Jérôme",PQ,5003,
saintjean,Saint-Jean,1981,0,"PROULX, Jérôme",PQ,5003,défait en 1985
saintjean,Saint-Jean,1985,0,"LORRAIN, Pierre",PLQ,4247,ne s'est pas représenté en 1989
saintjean,Saint-Jean,1989,0,"CHARBONNEAU, Michel",PLQ,2517,défait en 1994
saintjean,Saint-Jean,1994,0,"PAQUIN, Roger",PQ,4751,
saintjean,Saint-Jean,1998,0,"PAQUIN, Roger",PQ,4751,défait en 2003
saintjean,Saint-Jean,2003,0,"PAQUIN, Jean-Pierre",PLQ,5827,défait en 2007
saintjean,Saint-Jean,2007,0,"MÉTHÉ, Lucille",ADQ,5891,défaite en 2008
saintjean,Saint-Jean,2008,0,"TURCOTTE, Dave",PQ,1407,
saintjean,Saint-Jean,2012,0,"TURCOTTE, Dave",PQ,1407,
saintjean,Saint-Jean,2014,0,"TURCOTTE, Dave",PQ,1407,défait en 2018
saintjean,Saint-Jean,2018,0,"LEMIEUX, Louis",CAQ,17879,
saintjean,Saint-Jean,2022,0,"LEMIEUX, Louis",CAQ,17879,
saintjerome,Saint-Jérôme,2012,0,"DUCHESNEAU, Jacques",CAQ,12193,ne s'est pas représenté en 2014
saintjerome,Saint-Jérôme,2014,0,"PÉLADEAU, Pierre Karl",PQ,15419,démissionne le 02-05-2016
saintjerome,Saint-Jérôme,2016,1,"BOURCIER, Marc",PQ,16773,défait en 2018
saintjerome,Saint-Jérôme,2018,0,"CHASSIN, Youri",CAQ,17881,
saintjerome,Saint-Jérôme,2022,0,"CHASSIN, Youri",CAQ,17881,
saintlaurent,Saint-Laurent,1966,0,"PEARSON, Léo",PLQ,4793,
saintlaurent,Saint-Laurent,1970,0,"PEARSON, Léo",PLQ,4793,ne s'est pas représenté en 1973
saintlaurent,Saint-Laurent,1973,0,"FORGET, Claude",PLQ,3185,
saintlaurent,Saint-Laurent,1976,0,"FORGET, Claude",PLQ,3185,
saintlaurent,Saint-Laurent,1981,0,"FORGET, Claude",PLQ,3185,démissionne le 17-11-1981
saintlaurent,Saint-Laurent,1982,1,"LEDUC, Germain",PLQ,4105,
saintlaurent,Saint-Laurent,1985,0,"LEDUC, Germain",PLQ,4105,démissionne le 12-12-1985
saintlaurent,Saint-Laurent,1986,1,"BOURASSA, Robert",PLQ,2231,
saintlaurent,Saint-Laurent,1989,0,"BOURASSA, Robert",PLQ,2231,ne s'est pas représenté en 1994
saintlaurent,Saint-Laurent,1994,0,"CHERRY, Normand",PLQ,2553,ne s'est pas représenté en 1998
saintlaurent,Saint-Laurent,1998,0,"DUPUIS, Jacques P.",PLQ,475,
saintlaurent,Saint-Laurent,2003,0,"DUPUIS, Jacques P.",PLQ,475,
saintlaurent,Saint-Laurent,2007,0,"DUPUIS, Jacques P.",PLQ,475,
saintlaurent,Saint-Laurent,2008,0,"DUPUIS, Jacques P.",PLQ,475,démissionne le 9 août 2010
saintlaurent,Saint-Laurent,2010,1,"FOURNIER, Jean-Marc",PLQ,3233,
saintlaurent,Saint-Laurent,2012,0,"FOURNIER, Jean-Marc",PLQ,3233,
saintlaurent,Saint-Laurent,2014,0,"FOURNIER, Jean-Marc",PLQ,3233,ne s'est pas représenté en 2018
saintlaurent,Saint-Laurent,2018,0,"RIZQY, Marwah",PLQ,17883,
saintlaurent,Saint-Laurent,2022,0,"RIZQY, Marwah",PLQ,17883,
saintlouis,Saint-Louis,1966,0,"BLANK, Harry",PLQ,2141,
saintlouis,Saint-Louis,1970,0,"BLANK, Harry",PLQ,2141,
saintlouis,Saint-Louis,1973,0,"BLANK, Harry",PLQ,2141,
